,Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_Of_Week,Load_Type,Hour,DayOfWeek
25284,2018-09-21 09:15:00,59.83,35.1,0.0,0.03,86.25,100.0,33300,Weekday,Friday,Medium_Load,9,4
25285,2018-09-21 09:30:00,45.58,19.87,0.0,0.02,91.67,100.0,34200,Weekday,Friday,Medium_Load,9,4
25286,2018-09-21 09:45:00,39.31,10.48,0.0,0.02,96.63,100.0,35100,Weekday,Friday,Medium_Load,9,4
25287,2018-09-21 10:00:00,47.52,16.67,0.0,0.02,94.36,100.0,36000,Weekday,Friday,Medium_Load,10,4
25288,2018-09-21 10:15:00,54.9,29.02,0.0,0.03,88.41,100.0,36900,Weekday,Friday,Maximum_Load,10,4
25289,2018-09-21 10:30:00,38.66,12.42,0.0,0.02,95.21,100.0,37800,Weekday,Friday,Maximum_Load,10,4
25290,2018-09-21 10:45:00,39.35,11.63,0.0,0.02,95.9,100.0,38700,Weekday,Friday,Maximum_Load,10,4
25291,2018-09-21 11:00:00,34.09,4.82,0.58,0.02,99.02,99.99,39600,Weekday,Friday,Maximum_Load,11,4
25292,2018-09-21 11:15:00,30.24,0.72,1.51,0.01,99.97,99.88,40500,Weekday,Friday,Maximum_Load,11,4
25293,2018-09-21 11:30:00,31.25,2.09,0.94,0.01,99.78,99.95,41400,Weekday,Friday,Maximum_Load,11,4
25294,2018-09-21 11:45:00,30.38,2.56,1.12,0.01,99.65,99.93,42300,Weekday,Friday,Maximum_Load,11,4
25295,2018-09-21 12:00:00,29.84,7.96,0.83,0.01,96.62,99.96,43200,Weekday,Friday,Maximum_Load,12,4
25296,2018-09-21 12:15:00,7.24,0.0,15.88,0.0,100.0,41.48,44100,Weekday,Friday,Medium_Load,12,4
25297,2018-09-21 12:30:00,6.26,0.0,15.37,0.0,100.0,37.72,45000,Weekday,Friday,Medium_Load,12,4
25298,2018-09-21 12:45:00,4.64,0.0,14.72,0.0,100.0,30.06,45900,Weekday,Friday,Medium_Load,12,4
25299,2018-09-21 13:00:00,4.21,0.0,11.88,0.0,100.0,33.4,46800,Weekday,Friday,Medium_Load,13,4
25300,2018-09-21 13:15:00,18.18,0.65,8.1,0.01,99.94,91.34,47700,Weekday,Friday,Maximum_Load,13,4
25301,2018-09-21 13:30:00,28.08,2.41,1.44,0.01,99.63,99.87,48600,Weekday,Friday,Maximum_Load,13,4
25302,2018-09-21 13:45:00,29.77,4.25,0.72,0.01,99.0,99.97,49500,Weekday,Friday,Maximum_Load,13,4
25303,2018-09-21 14:00:00,27.86,1.4,1.84,0.01,99.87,99.78,50400,Weekday,Friday,Maximum_Load,14,4
25304,2018-09-21 14:15:00,27.07,0.76,2.09,0.01,99.96,99.7,51300,Weekday,Friday,Maximum_Load,14,4
25305,2018-09-21 14:30:00,24.95,0.61,3.53,0.01,99.97,99.01,52200,Weekday,Friday,Maximum_Load,14,4
25306,2018-09-21 14:45:00,8.6,0.0,15.08,0.0,100.0,49.54,53100,Weekday,Friday,Maximum_Load,14,4
25307,2018-09-21 15:00:00,8.64,0.0,15.23,0.0,100.0,49.34,54000,Weekday,Friday,Maximum_Load,15,4
25308,2018-09-21 15:15:00,8.57,0.0,15.08,0.0,100.0,49.41,54900,Weekday,Friday,Maximum_Load,15,4
25309,2018-09-21 15:30:00,7.67,0.0,15.95,0.0,100.0,43.34,55800,Weekday,Friday,Maximum_Load,15,4
25310,2018-09-21 15:45:00,6.52,0.0,16.34,0.0,100.0,37.06,56700,Weekday,Friday,Maximum_Load,15,4
25311,2018-09-21 16:00:00,5.08,0.0,17.68,0.0,100.0,27.62,57600,Weekday,Friday,Maximum_Load,16,4
25312,2018-09-21 16:15:00,3.31,0.0,18.54,0.0,100.0,17.58,58500,Weekday,Friday,Maximum_Load,16,4
25313,2018-09-21 16:30:00,3.31,0.0,18.54,0.0,100.0,17.58,59400,Weekday,Friday,Maximum_Load,16,4
25314,2018-09-21 16:45:00,3.35,0.0,18.47,0.0,100.0,17.85,60300,Weekday,Friday,Maximum_Load,16,4
25315,2018-09-21 17:00:00,3.38,0.0,18.32,0.0,100.0,18.14,61200,Weekday,Friday,Maximum_Load,17,4
25316,2018-09-21 17:15:00,3.35,0.0,18.18,0.0,100.0,18.12,62100,Weekday,Friday,Medium_Load,17,4
25317,2018-09-21 17:30:00,3.42,0.0,18.29,0.0,100.0,18.38,63000,Weekday,Friday,Medium_Load,17,4
25318,2018-09-21 17:45:00,3.31,0.0,18.79,0.0,100.0,17.35,63900,Weekday,Friday,Medium_Load,17,4
25319,2018-09-21 18:00:00,3.24,0.0,12.92,0.0,100.0,24.32,64800,Weekday,Friday,Medium_Load,18,4
25320,2018-09-21 18:15:00,3.28,0.0,7.34,0.0,100.0,40.8,65700,Weekday,Friday,Medium_Load,18,4
25321,2018-09-21 18:30:00,3.31,0.0,10.55,0.0,100.0,29.94,66600,Weekday,Friday,Medium_Load,18,4
25322,2018-09-21 18:45:00,3.92,0.0,18.18,0.0,100.0,21.08,67500,Weekday,Friday,Medium_Load,18,4
25323,2018-09-21 19:00:00,4.39,0.0,17.86,0.0,100.0,23.87,68400,Weekday,Friday,Medium_Load,19,4
25324,2018-09-21 19:15:00,2.7,0.0,11.99,0.0,100.0,21.97,69300,Weekday,Friday,Medium_Load,19,4
25325,2018-09-21 19:30:00,2.74,0.0,11.92,0.0,100.0,22.4,70200,Weekday,Friday,Medium_Load,19,4
25326,2018-09-21 19:45:00,2.77,0.0,11.92,0.0,100.0,22.64,71100,Weekday,Friday,Medium_Load,19,4
25327,2018-09-21 20:00:00,2.7,0.0,11.88,0.0,100.0,22.16,72000,Weekday,Friday,Medium_Load,20,4
25328,2018-09-21 20:15:00,2.77,0.0,11.92,0.0,100.0,22.64,72900,Weekday,Friday,Medium_Load,20,4
25329,2018-09-21 20:30:00,2.74,0.0,11.99,0.0,100.0,22.28,73800,Weekday,Friday,Medium_Load,20,4
25330,2018-09-21 20:45:00,2.74,0.0,11.99,0.0,100.0,22.28,74700,Weekday,Friday,Medium_Load,20,4
25331,2018-09-21 21:00:00,2.7,0.0,12.02,0.0,100.0,21.92,75600,Weekday,Friday,Medium_Load,21,4
25332,2018-09-21 21:15:00,2.66,0.0,12.2,0.0,100.0,21.3,76500,Weekday,Friday,Medium_Load,21,4
25333,2018-09-21 21:30:00,2.7,0.0,12.17,0.0,100.0,21.66,77400,Weekday,Friday,Medium_Load,21,4
25334,2018-09-21 21:45:00,2.77,0.0,12.17,0.0,100.0,22.19,78300,Weekday,Friday,Medium_Load,21,4
25335,2018-09-21 22:00:00,2.66,0.0,11.56,0.0,100.0,22.42,79200,Weekday,Friday,Medium_Load,22,4
25336,2018-09-21 22:15:00,2.52,4.21,0.11,0.0,51.36,99.9,80100,Weekday,Friday,Medium_Load,22,4
25337,2018-09-21 22:30:00,2.59,4.57,0.0,0.0,49.31,100.0,81000,Weekday,Friday,Medium_Load,22,4
25338,2018-09-21 22:45:00,2.52,4.61,0.0,0.0,47.97,100.0,81900,Weekday,Friday,Medium_Load,22,4
25339,2018-09-21 23:00:00,3.17,6.3,0.0,0.0,44.95,100.0,82800,Weekday,Friday,Medium_Load,23,4
25340,2018-09-21 23:15:00,2.88,5.11,0.0,0.0,49.1,100.0,83700,Weekday,Friday,Light_Load,23,4
25341,2018-09-21 23:30:00,3.2,5.65,0.0,0.0,49.28,100.0,84600,Weekday,Friday,Light_Load,23,4
25342,2018-09-21 23:45:00,2.52,4.07,0.0,0.0,52.64,100.0,85500,Weekday,Friday,Light_Load,23,4
25343,2018-09-21 00:00:00,2.48,4.21,0.0,0.0,50.76,100.0,0,Weekday,Friday,Light_Load,0,4
25344,2018-09-22 00:15:00,2.52,4.1,0.0,0.0,52.36,100.0,900,Weekend,Saturday,Light_Load,0,5
25345,2018-09-22 00:30:00,2.56,4.36,0.0,0.0,50.63,100.0,1800,Weekend,Saturday,Light_Load,0,5
25346,2018-09-22 00:45:00,2.59,4.5,0.0,0.0,49.88,100.0,2700,Weekend,Saturday,Light_Load,0,5
25347,2018-09-22 01:00:00,2.56,4.46,0.0,0.0,49.78,100.0,3600,Weekend,Saturday,Light_Load,1,5
25348,2018-09-22 01:15:00,2.52,4.5,0.0,0.0,48.86,100.0,4500,Weekend,Saturday,Light_Load,1,5
25349,2018-09-22 01:30:00,2.56,4.39,0.0,0.0,50.37,100.0,5400,Weekend,Saturday,Light_Load,1,5
25350,2018-09-22 01:45:00,2.52,4.32,0.0,0.0,50.39,100.0,6300,Weekend,Saturday,Light_Load,1,5
25351,2018-09-22 02:00:00,2.56,4.54,0.0,0.0,49.12,100.0,7200,Weekend,Saturday,Light_Load,2,5
25352,2018-09-22 02:15:00,2.63,4.43,0.0,0.0,51.05,100.0,8100,Weekend,Saturday,Light_Load,2,5
25353,2018-09-22 02:30:00,3.02,5.87,0.0,0.0,45.75,100.0,9000,Weekend,Saturday,Light_Load,2,5
25354,2018-09-22 02:45:00,2.84,5.58,0.0,0.0,45.36,100.0,9900,Weekend,Saturday,Light_Load,2,5
25355,2018-09-22 03:00:00,2.56,4.54,0.0,0.0,49.12,100.0,10800,Weekend,Saturday,Light_Load,3,5
25356,2018-09-22 03:15:00,2.56,4.5,0.0,0.0,49.45,100.0,11700,Weekend,Saturday,Light_Load,3,5
25357,2018-09-22 03:30:00,2.56,4.64,0.0,0.0,48.31,100.0,12600,Weekend,Saturday,Light_Load,3,5
25358,2018-09-22 03:45:00,3.02,5.83,0.0,0.0,46.0,100.0,13500,Weekend,Saturday,Light_Load,3,5
25359,2018-09-22 04:00:00,3.06,5.98,0.0,0.0,45.55,100.0,14400,Weekend,Saturday,Light_Load,4,5
25360,2018-09-22 04:15:00,2.66,4.86,0.0,0.0,48.01,100.0,15300,Weekend,Saturday,Light_Load,4,5
25361,2018-09-22 04:30:00,2.56,4.75,0.0,0.0,47.44,100.0,16200,Weekend,Saturday,Light_Load,4,5
25362,2018-09-22 04:45:00,2.59,4.9,0.0,0.0,46.73,100.0,17100,Weekend,Saturday,Light_Load,4,5
25363,2018-09-22 05:00:00,2.59,4.93,0.0,0.0,46.51,100.0,18000,Weekend,Saturday,Light_Load,5,5
25364,2018-09-22 05:15:00,2.66,4.86,0.0,0.0,48.01,100.0,18900,Weekend,Saturday,Light_Load,5,5
25365,2018-09-22 05:30:00,2.59,4.75,0.0,0.0,47.87,100.0,19800,Weekend,Saturday,Light_Load,5,5
25366,2018-09-22 05:45:00,2.52,4.9,0.0,0.0,45.73,100.0,20700,Weekend,Saturday,Light_Load,5,5
25367,2018-09-22 06:00:00,2.52,4.79,0.0,0.0,46.56,100.0,21600,Weekend,Saturday,Light_Load,6,5
25368,2018-09-22 06:15:00,3.17,6.66,0.0,0.0,42.98,100.0,22500,Weekend,Saturday,Light_Load,6,5
25369,2018-09-22 06:30:00,3.1,6.59,0.0,0.0,42.57,100.0,23400,Weekend,Saturday,Light_Load,6,5
25370,2018-09-22 06:45:00,2.59,4.97,0.0,0.0,46.21,100.0,24300,Weekend,Saturday,Light_Load,6,5
25371,2018-09-22 07:00:00,2.56,4.82,0.0,0.0,46.91,100.0,25200,Weekend,Saturday,Light_Load,7,5
25372,2018-09-22 07:15:00,2.48,4.68,0.0,0.0,46.82,100.0,26100,Weekend,Saturday,Light_Load,7,5
25373,2018-09-22 07:30:00,2.52,4.54,0.0,0.0,48.53,100.0,27000,Weekend,Saturday,Light_Load,7,5
25374,2018-09-22 07:45:00,2.52,4.75,0.0,0.0,46.87,100.0,27900,Weekend,Saturday,Light_Load,7,5
25375,2018-09-22 08:00:00,2.52,4.64,0.0,0.0,47.73,100.0,28800,Weekend,Saturday,Light_Load,8,5
25376,2018-09-22 08:15:00,2.95,5.69,0.0,0.0,46.03,100.0,29700,Weekend,Saturday,Light_Load,8,5
25377,2018-09-22 08:30:00,3.28,6.62,0.0,0.0,44.4,100.0,30600,Weekend,Saturday,Light_Load,8,5
25378,2018-09-22 08:45:00,3.31,3.17,1.69,0.0,72.22,89.06,31500,Weekend,Saturday,Light_Load,8,5
25379,2018-09-22 09:00:00,3.74,0.0,10.04,0.0,100.0,34.91,32400,Weekend,Saturday,Light_Load,9,5
25380,2018-09-22 09:15:00,2.99,0.0,10.8,0.0,100.0,26.68,33300,Weekend,Saturday,Light_Load,9,5
25381,2018-09-22 09:30:00,2.92,0.0,10.73,0.0,100.0,26.26,34200,Weekend,Saturday,Light_Load,9,5
25382,2018-09-22 09:45:00,2.99,0.0,10.84,0.0,100.0,26.59,35100,Weekend,Saturday,Light_Load,9,5
25383,2018-09-22 10:00:00,2.92,0.0,10.66,0.0,100.0,26.42,36000,Weekend,Saturday,Light_Load,10,5
25384,2018-09-22 10:15:00,4.0,0.0,9.4,0.0,100.0,39.16,36900,Weekend,Saturday,Light_Load,10,5
25385,2018-09-22 10:30:00,3.24,0.0,10.19,0.0,100.0,30.3,37800,Weekend,Saturday,Light_Load,10,5
25386,2018-09-22 10:45:00,2.92,0.0,10.66,0.0,100.0,26.42,38700,Weekend,Saturday,Light_Load,10,5
25387,2018-09-22 11:00:00,2.95,0.0,10.84,0.0,100.0,26.26,39600,Weekend,Saturday,Light_Load,11,5
25388,2018-09-22 11:15:00,3.28,0.0,10.51,0.0,100.0,29.79,40500,Weekend,Saturday,Light_Load,11,5
25389,2018-09-22 11:30:00,3.78,0.04,9.94,0.0,99.99,35.54,41400,Weekend,Saturday,Light_Load,11,5
25390,2018-09-22 11:45:00,2.99,0.0,9.94,0.0,100.0,28.81,42300,Weekend,Saturday,Light_Load,11,5
25391,2018-09-22 12:00:00,3.35,0.0,6.37,0.0,100.0,46.55,43200,Weekend,Saturday,Light_Load,12,5
25392,2018-09-22 12:15:00,2.92,0.0,11.45,0.0,100.0,24.71,44100,Weekend,Saturday,Light_Load,12,5
25393,2018-09-22 12:30:00,2.81,0.0,11.27,0.0,100.0,24.19,45000,Weekend,Saturday,Light_Load,12,5
25394,2018-09-22 12:45:00,2.88,0.0,11.3,0.0,100.0,24.7,45900,Weekend,Saturday,Light_Load,12,5
25395,2018-09-22 13:00:00,2.95,0.0,11.41,0.0,100.0,25.03,46800,Weekend,Saturday,Light_Load,13,5
25396,2018-09-22 13:15:00,2.81,0.0,11.09,0.0,100.0,24.56,47700,Weekend,Saturday,Light_Load,13,5
25397,2018-09-22 13:30:00,2.81,0.0,10.94,0.0,100.0,24.88,48600,Weekend,Saturday,Light_Load,13,5
25398,2018-09-22 13:45:00,3.17,0.0,13.32,0.0,100.0,23.15,49500,Weekend,Saturday,Light_Load,13,5
25399,2018-09-22 14:00:00,4.5,0.0,14.47,0.0,100.0,29.7,50400,Weekend,Saturday,Light_Load,14,5
25400,2018-09-22 14:15:00,2.99,0.0,10.73,0.0,100.0,26.84,51300,Weekend,Saturday,Light_Load,14,5
25401,2018-09-22 14:30:00,2.92,0.0,10.8,0.0,100.0,26.1,52200,Weekend,Saturday,Light_Load,14,5
25402,2018-09-22 14:45:00,2.81,0.0,10.87,0.0,100.0,25.03,53100,Weekend,Saturday,Light_Load,14,5
25403,2018-09-22 15:00:00,2.77,0.0,10.91,0.0,100.0,24.61,54000,Weekend,Saturday,Light_Load,15,5
25404,2018-09-22 15:15:00,2.84,0.0,10.84,0.0,100.0,25.34,54900,Weekend,Saturday,Light_Load,15,5
25405,2018-09-22 15:30:00,3.13,0.0,13.64,0.0,100.0,22.37,55800,Weekend,Saturday,Light_Load,15,5
25406,2018-09-22 15:45:00,3.38,0.0,16.52,0.0,100.0,20.04,56700,Weekend,Saturday,Light_Load,15,5
25407,2018-09-22 16:00:00,3.06,0.0,13.14,0.0,100.0,22.68,57600,Weekend,Saturday,Light_Load,16,5
25408,2018-09-22 16:15:00,2.77,0.0,10.73,0.0,100.0,25.0,58500,Weekend,Saturday,Light_Load,16,5
25409,2018-09-22 16:30:00,2.84,0.0,10.84,0.0,100.0,25.34,59400,Weekend,Saturday,Light_Load,16,5
25410,2018-09-22 16:45:00,2.88,0.0,10.8,0.0,100.0,25.77,60300,Weekend,Saturday,Light_Load,16,5
25411,2018-09-22 17:00:00,2.77,0.0,10.84,0.0,100.0,24.76,61200,Weekend,Saturday,Light_Load,17,5
25412,2018-09-22 17:15:00,2.77,0.0,10.84,0.0,100.0,24.76,62100,Weekend,Saturday,Light_Load,17,5
25413,2018-09-22 17:30:00,2.81,0.0,10.73,0.0,100.0,25.33,63000,Weekend,Saturday,Light_Load,17,5
25414,2018-09-22 17:45:00,2.81,0.0,10.66,0.0,100.0,25.49,63900,Weekend,Saturday,Light_Load,17,5
25415,2018-09-22 18:00:00,2.81,0.0,6.73,0.0,100.0,38.53,64800,Weekend,Saturday,Light_Load,18,5
25416,2018-09-22 18:15:00,2.77,0.0,3.2,0.0,100.0,65.45,65700,Weekend,Saturday,Light_Load,18,5
25417,2018-09-22 18:30:00,2.92,0.0,6.8,0.0,100.0,39.46,66600,Weekend,Saturday,Light_Load,18,5
25418,2018-09-22 18:45:00,3.56,0.0,16.56,0.0,100.0,21.02,67500,Weekend,Saturday,Light_Load,18,5
25419,2018-09-22 19:00:00,3.06,0.0,12.64,0.0,100.0,23.53,68400,Weekend,Saturday,Light_Load,19,5
25420,2018-09-22 19:15:00,2.88,0.0,10.69,0.0,100.0,26.01,69300,Weekend,Saturday,Light_Load,19,5
25421,2018-09-22 19:30:00,2.84,0.0,10.69,0.0,100.0,25.68,70200,Weekend,Saturday,Light_Load,19,5
25422,2018-09-22 19:45:00,2.95,0.0,10.58,0.0,100.0,26.86,71100,Weekend,Saturday,Light_Load,19,5
25423,2018-09-22 20:00:00,3.38,0.0,13.64,0.0,100.0,24.05,72000,Weekend,Saturday,Light_Load,20,5
25424,2018-09-22 20:15:00,3.13,0.0,12.96,0.0,100.0,23.48,72900,Weekend,Saturday,Light_Load,20,5
25425,2018-09-22 20:30:00,2.88,0.0,10.58,0.0,100.0,26.27,73800,Weekend,Saturday,Light_Load,20,5
25426,2018-09-22 20:45:00,2.95,0.0,10.58,0.0,100.0,26.86,74700,Weekend,Saturday,Light_Load,20,5
25427,2018-09-22 21:00:00,2.92,0.0,10.55,0.0,100.0,26.67,75600,Weekend,Saturday,Light_Load,21,5
25428,2018-09-22 21:15:00,2.92,0.0,10.55,0.0,100.0,26.67,76500,Weekend,Saturday,Light_Load,21,5
25429,2018-09-22 21:30:00,2.88,0.0,10.51,0.0,100.0,26.43,77400,Weekend,Saturday,Light_Load,21,5
25430,2018-09-22 21:45:00,2.88,0.0,10.58,0.0,100.0,26.27,78300,Weekend,Saturday,Light_Load,21,5
25431,2018-09-22 22:00:00,2.84,0.04,9.94,0.0,99.99,27.47,79200,Weekend,Saturday,Light_Load,22,5
25432,2018-09-22 22:15:00,2.66,6.3,0.07,0.0,38.9,99.97,80100,Weekend,Saturday,Light_Load,22,5
25433,2018-09-22 22:30:00,2.7,6.52,0.0,0.0,38.26,100.0,81000,Weekend,Saturday,Light_Load,22,5
25434,2018-09-22 22:45:00,2.77,6.52,0.0,0.0,39.1,100.0,81900,Weekend,Saturday,Light_Load,22,5
25435,2018-09-22 23:00:00,2.77,6.77,0.0,0.0,37.87,100.0,82800,Weekend,Saturday,Light_Load,23,5
25436,2018-09-22 23:15:00,2.95,6.73,0.0,0.0,40.15,100.0,83700,Weekend,Saturday,Light_Load,23,5
25437,2018-09-22 23:30:00,2.95,6.12,0.0,0.0,43.42,100.0,84600,Weekend,Saturday,Light_Load,23,5
25438,2018-09-22 23:45:00,2.84,5.69,0.0,0.0,44.66,100.0,85500,Weekend,Saturday,Light_Load,23,5
25439,2018-09-22 00:00:00,2.92,6.01,0.0,0.0,43.7,100.0,0,Weekend,Saturday,Light_Load,0,5
25440,2018-09-23 00:15:00,2.56,4.9,0.0,0.0,46.31,100.0,900,Weekend,Sunday,Light_Load,0,6
25441,2018-09-23 00:30:00,2.52,5.04,0.0,0.0,44.72,100.0,1800,Weekend,Sunday,Light_Load,0,6
25442,2018-09-23 00:45:00,2.56,5.08,0.0,0.0,45.0,100.0,2700,Weekend,Sunday,Light_Load,0,6
25443,2018-09-23 01:00:00,2.52,5.11,0.0,0.0,44.23,100.0,3600,Weekend,Sunday,Light_Load,1,6
25444,2018-09-23 01:15:00,2.56,5.08,0.0,0.0,45.0,100.0,4500,Weekend,Sunday,Light_Load,1,6
25445,2018-09-23 01:30:00,2.66,5.26,0.0,0.0,45.13,100.0,5400,Weekend,Sunday,Light_Load,1,6
25446,2018-09-23 01:45:00,2.56,5.22,0.0,0.0,44.03,100.0,6300,Weekend,Sunday,Light_Load,1,6
25447,2018-09-23 02:00:00,2.52,5.22,0.0,0.0,43.47,100.0,7200,Weekend,Sunday,Light_Load,2,6
25448,2018-09-23 02:15:00,2.56,5.15,0.0,0.0,44.51,100.0,8100,Weekend,Sunday,Light_Load,2,6
25449,2018-09-23 02:30:00,2.48,4.9,0.0,0.0,45.16,100.0,9000,Weekend,Sunday,Light_Load,2,6
25450,2018-09-23 02:45:00,2.84,6.16,0.0,0.0,41.87,100.0,9900,Weekend,Sunday,Light_Load,2,6
25451,2018-09-23 03:00:00,3.17,6.91,0.0,0.0,41.7,100.0,10800,Weekend,Sunday,Light_Load,3,6
25452,2018-09-23 03:15:00,2.52,5.11,0.0,0.0,44.23,100.0,11700,Weekend,Sunday,Light_Load,3,6
25453,2018-09-23 03:30:00,2.59,5.15,0.0,0.0,44.93,100.0,12600,Weekend,Sunday,Light_Load,3,6
25454,2018-09-23 03:45:00,2.81,5.98,0.0,0.0,42.53,100.0,13500,Weekend,Sunday,Light_Load,3,6
25455,2018-09-23 04:00:00,3.13,6.88,0.0,0.0,41.41,100.0,14400,Weekend,Sunday,Light_Load,4,6
25456,2018-09-23 04:15:00,2.56,5.11,0.0,0.0,44.79,100.0,15300,Weekend,Sunday,Light_Load,4,6
25457,2018-09-23 04:30:00,2.63,5.08,0.0,0.0,45.98,100.0,16200,Weekend,Sunday,Light_Load,4,6
25458,2018-09-23 04:45:00,2.52,5.04,0.0,0.0,44.72,100.0,17100,Weekend,Sunday,Light_Load,4,6
25459,2018-09-23 05:00:00,2.52,5.04,0.0,0.0,44.72,100.0,18000,Weekend,Sunday,Light_Load,5,6
25460,2018-09-23 05:15:00,2.56,5.11,0.0,0.0,44.79,100.0,18900,Weekend,Sunday,Light_Load,5,6
25461,2018-09-23 05:30:00,2.59,5.08,0.0,0.0,45.42,100.0,19800,Weekend,Sunday,Light_Load,5,6
25462,2018-09-23 05:45:00,2.52,5.08,0.0,0.0,44.44,100.0,20700,Weekend,Sunday,Light_Load,5,6
25463,2018-09-23 06:00:00,2.56,5.04,0.0,0.0,45.29,100.0,21600,Weekend,Sunday,Light_Load,6,6
25464,2018-09-23 06:15:00,2.52,5.11,0.0,0.0,44.23,100.0,22500,Weekend,Sunday,Light_Load,6,6
25465,2018-09-23 06:30:00,2.52,5.08,0.0,0.0,44.44,100.0,23400,Weekend,Sunday,Light_Load,6,6
25466,2018-09-23 06:45:00,2.48,5.04,0.0,0.0,44.15,100.0,24300,Weekend,Sunday,Light_Load,6,6
25467,2018-09-23 07:00:00,2.88,5.94,0.0,0.0,43.63,100.0,25200,Weekend,Sunday,Light_Load,7,6
25468,2018-09-23 07:15:00,2.95,6.19,0.0,0.0,43.02,100.0,26100,Weekend,Sunday,Light_Load,7,6
25469,2018-09-23 07:30:00,2.52,4.9,0.0,0.0,45.73,100.0,27000,Weekend,Sunday,Light_Load,7,6
25470,2018-09-23 07:45:00,2.48,5.0,0.0,0.0,44.43,100.0,27900,Weekend,Sunday,Light_Load,7,6
25471,2018-09-23 08:00:00,3.13,7.09,0.0,0.0,40.39,100.0,28800,Weekend,Sunday,Light_Load,8,6
25472,2018-09-23 08:15:00,2.84,6.3,0.0,0.0,41.1,100.0,29700,Weekend,Sunday,Light_Load,8,6
25473,2018-09-23 08:30:00,2.48,5.22,0.0,0.0,42.91,100.0,30600,Weekend,Sunday,Light_Load,8,6
25474,2018-09-23 08:45:00,2.56,2.3,2.12,0.0,74.39,77.02,31500,Weekend,Sunday,Light_Load,8,6
25475,2018-09-23 09:00:00,2.81,0.0,11.56,0.0,100.0,23.62,32400,Weekend,Sunday,Light_Load,9,6
25476,2018-09-23 09:15:00,2.7,0.0,11.38,0.0,100.0,23.08,33300,Weekend,Sunday,Light_Load,9,6
25477,2018-09-23 09:30:00,2.7,0.0,11.34,0.0,100.0,23.16,34200,Weekend,Sunday,Light_Load,9,6
25478,2018-09-23 09:45:00,2.7,0.0,11.34,0.0,100.0,23.16,35100,Weekend,Sunday,Light_Load,9,6
25479,2018-09-23 10:00:00,2.7,0.0,11.34,0.0,100.0,23.16,36000,Weekend,Sunday,Light_Load,10,6
25480,2018-09-23 10:15:00,2.74,0.0,11.23,0.0,100.0,23.7,36900,Weekend,Sunday,Light_Load,10,6
25481,2018-09-23 10:30:00,2.7,0.0,11.27,0.0,100.0,23.3,37800,Weekend,Sunday,Light_Load,10,6
25482,2018-09-23 10:45:00,2.77,0.0,11.23,0.0,100.0,23.95,38700,Weekend,Sunday,Light_Load,10,6
25483,2018-09-23 11:00:00,2.77,0.0,11.27,0.0,100.0,23.87,39600,Weekend,Sunday,Light_Load,11,6
25484,2018-09-23 11:15:00,2.7,0.0,11.3,0.0,100.0,23.24,40500,Weekend,Sunday,Light_Load,11,6
25485,2018-09-23 11:30:00,2.77,0.0,11.23,0.0,100.0,23.95,41400,Weekend,Sunday,Light_Load,11,6
25486,2018-09-23 11:45:00,2.74,0.0,9.9,0.0,100.0,26.67,42300,Weekend,Sunday,Light_Load,11,6
25487,2018-09-23 12:00:00,2.84,0.0,7.13,0.0,100.0,37.0,43200,Weekend,Sunday,Light_Load,12,6
25488,2018-09-23 12:15:00,3.35,0.0,16.45,0.0,100.0,19.96,44100,Weekend,Sunday,Light_Load,12,6
25489,2018-09-23 12:30:00,2.81,0.0,10.91,0.0,100.0,24.94,45000,Weekend,Sunday,Light_Load,12,6
25490,2018-09-23 12:45:00,2.81,0.0,10.91,0.0,100.0,24.94,45900,Weekend,Sunday,Light_Load,12,6
25491,2018-09-23 13:00:00,2.81,0.0,10.91,0.0,100.0,24.94,46800,Weekend,Sunday,Light_Load,13,6
25492,2018-09-23 13:15:00,2.77,0.0,10.98,0.0,100.0,24.46,47700,Weekend,Sunday,Light_Load,13,6
25493,2018-09-23 13:30:00,2.99,0.0,13.0,0.0,100.0,22.41,48600,Weekend,Sunday,Light_Load,13,6
25494,2018-09-23 13:45:00,3.35,0.0,15.41,0.0,100.0,21.24,49500,Weekend,Sunday,Light_Load,13,6
25495,2018-09-23 14:00:00,2.81,0.0,10.8,0.0,100.0,25.18,50400,Weekend,Sunday,Light_Load,14,6
25496,2018-09-23 14:15:00,2.88,0.0,10.87,0.0,100.0,25.61,51300,Weekend,Sunday,Light_Load,14,6
25497,2018-09-23 14:30:00,2.77,0.0,10.84,0.0,100.0,24.76,52200,Weekend,Sunday,Light_Load,14,6
25498,2018-09-23 14:45:00,2.81,0.0,10.8,0.0,100.0,25.18,53100,Weekend,Sunday,Light_Load,14,6
25499,2018-09-23 15:00:00,2.81,0.0,10.87,0.0,100.0,25.03,54000,Weekend,Sunday,Light_Load,15,6
25500,2018-09-23 15:15:00,2.81,0.0,10.84,0.0,100.0,25.09,54900,Weekend,Sunday,Light_Load,15,6
25501,2018-09-23 15:30:00,2.77,0.0,10.84,0.0,100.0,24.76,55800,Weekend,Sunday,Light_Load,15,6
25502,2018-09-23 15:45:00,2.81,0.0,10.91,0.0,100.0,24.94,56700,Weekend,Sunday,Light_Load,15,6
